dateissue,Value
13940219,63530.20
13940220,62885.90
13940221,63069.80
13940222,63316.00
13940223,63531.40
13940227,63465.10
13940228,63522.80
13940229,63644.30
13940230,63703.10
13940302,63427.80
13940303,63363.80
13940304,63496.50
13940305,63419.10
13940306,63402.10
13940309,63419.90
13940310,63227.90
13940311,63227.00
13940312,63289.80
13940316,63297.60
13940317,63187.30
13940318,62952.30
13940319,62317.90
13940320,62322.20
13940323,62571.20
13940324,62653.30
13940325,62442.00
13940326,62558.90
13940327,63559.70
13940330,63836.20
13940331,63810.70
13940401,64276.50
13940402,64839.50
13940403,64857.60
13940406,64812.20
13940407,64301.40
13940408,64332.90
13940409,64922.60
13940410,64861.80
13940413,65860.80
13940414,65780.10
13940415,66019.90
13940416,66761.40
13940420,66817.80
13940421,67646.40
13940422,69194.50
13940423,69433.50
13940424,68827.70
13940428,68827.70
13940429,68148.40
13940430,68050.70
13940431,67643.90
13940503,67036.30
13940504,66977.40
13940505,66441.40
13940506,66489.50
13940507,66780.70
13940510,66829.70
13940511,66530.50
13940512,66626.70
13940513,66445.70
13940514,66451.00
13940517,66000.90
13940518,65973.50
13940519,65903.10
13940521,65703.30
13940524,65314.30
13940525,65239.90
13940526,65302.50
13940527,65189.40
13940528,65218.30
13940531,65225.00
13940601,64881.40
13940602,64651.60
13940603,64197.30
13940604,64206.20
13940607,64451.30
13940608,64467.30
13940609,64225.80
13940610,64251.00
13940611,64276.20
13940614,64497.00
13940615,64506.60
13940616,64518.40
13940617,64511.70
13940618,63467.70
13940621,63482.50
13940622,62958.20
13940623,62993.00
13940624,62536.50
13940625,62264.50
13940628,62254.70
13940629,61553.20
13940630,61328.00
13940631,61576.80
13940701,61686.00
13940704,61530.90
13940705,61563.00
13940706,61568.90
13940707,61578.80
13940708,61498.30
13940711,61217.40
13940712,61163.70
13940713,61233.60
13940714,61209.80
13940715,61389.80
13940718,61396.90
13940719,61287.10
13940720,61296.60
13940721,61434.40
13940722,61973.30
13940725,62799.10
13940726,63071.40
13940727,63126.70
13940728,63142.00
13940729,63175.00
13940803,62792.80
13940804,62803.30
13940805,62923.00
13940806,62923.70
13940809,62948.60
13940810,62942.70
13940811,62855.70
13940812,62811.60
13940813,62927.40
13940816,63000.40
13940817,62999.20
13940818,63035.70
13940819,63044.30
13940820,63056.40
13940823,63070.60
13940824,63083.50
13940825,63108.60
13940826,63013.60
13940827,62871.30
13940830,62889.00
13940901,62923.90
13940902,62795.70
13940903,62720.90
13940904,62734.60
13940907,62635.40
13940908,62639.10
13940909,62647.70
13940910,62550.00
13940914,62577.10
13940915,62420.20
13940916,62374.80
13940917,62392.40
13940918,62409.80
13940922,62310.70
13940923,62216.30
13940924,62233.30
13940925,62147.30
13940928,61734.00
13940929,61501.50
13940930,61518.50
13941001,61414.20
13941002,61420.70
13941005,61436.90
13941006,61455.30
13941007,61469.30
13941009,61691.00
13941012,61700.10
13941013,61710.20
13941014,61728.10
13941015,62055.90
13941016,62632.80
13941019,62655.00
13941020,62461.00
13941021,62788.70
13941022,62841.20
13941023,63516.90
13941026,64860.90
13941027,65424.10
13941028,65119.50
13941029,66118.10
13941030,66562.50
13941103,66960.40
13941104,67740.10
13941105,68857.50
13941106,70999.50
13941107,71011.00
13941110,71393.90
13941111,71118.80
13941112,72912.80
13941113,73725.50
13941114,73684.00
13941117,74103.60
13941118,74569.40
13941119,75783.80
13941120,78199.10
13941121,77497.90
13941124,76594.20
13941125,76709.50
13941126,77377.50
13941127,77141.60
13941128,77888.00
13941201,77560.90
13941202,77234.90
13941203,77587.70
13941204,77704.00
13941205,77840.20
13941208,78228.30
13941209,77733.80
13941210,77539.20
13941211,77648.80
13941212,77697.80
13941215,78022.20
13941216,78093.00
13941217,78158.40
13941218,78220.00
13941219,78312.10
13941222,79366.50
13941224,80236.70
13941225,80037.50
13941226,80219.40
13950107,81200.30
13950108,81261.00
13950109,80935.70
13950110,80561.30
13950111,81480.40
13950114,81536.90
13950115,80852.70
13950116,80872.10
13950117,80965.80
13950118,80752.70
13950121,80654.00
13950122,80280.70
13950123,80262.40
13950124,80109.30
13950125,79588.30
13950128,77984.80
13950129,77516.20
13950130,78435.40
13950131,78430.90
13950201,78269.00
13950204,78281.70
13950205,78448.30
13950206,78688.40
13950207,78394.40
13950208,78404.70
13950211,78414.60
13950212,78384.40
13950213,78285.40
13950214,78044.40
13950215,78033.80
13950218,77423.90
13950219,77045.30
13950220,77106.00
13950221,76630.40
13950222,75982.60
13950225,76138.60
13950226,75863.20
13950227,75980.50
13950228,76292.90
13950229,76413.30
13950301,76448.30
13950303,76613.90
13950304,76692.80
13950305,76853.00
13950308,76690.60
13950309,76387.00
13950310,76431.50
13950311,76144.20
13950312,76084.20
13950316,76160.60
13950317,76128.60
13950318,75874.50
13950319,75876.20
13950322,74850.10
13950323,74817.80
13950324,74700.50
13950325,73959.70
13950326,73877.10
13950329,73906.50
13950330,73027.90
13950331,72615.00
13950401,72799.20
13950402,73644.80
13950405,73672.00
13950406,73743.50
13950408,74190.50
13950409,73940.30
13950412,73965.50
13950413,74064.00
13950414,73947.20
13950415,74049.10
13950419,73716.60
13950420,73764.20
13950421,73816.70
13950422,73736.00
13950423,73763.00
13950426,73868.00
13950427,74194.80
13950428,74196.90
13950429,74313.60
13950430,74514.10
13950502,74934.30
13950503,75183.90
13950504,75466.50
13950505,75501.00
13950506,76225.70
13950510,76579.70
13950511,76647.40
13950512,77089.80
13950513,77856.50
13950516,78324.90
13950517,78704.60
13950518,78324.90
13950519,78368.40
13950520,78190.50
13950523,78218.80
13950524,78205.10
13950525,77828.80
13950526,77855.50
13950527,77879.00
13950530,77968.70
13950531,78086.40
13950601,78086.10
13950602,77964.00
13950603,78081.50
13950606,77757.60
13950607,77313.60
13950608,77345.60
13950609,77358.60
13950610,77167.90
13950613,76747.00
13950614,76509.40
13950615,76522.20
13950616,76669.60
13950617,76742.20
13950620,76640.30
13950621,76643.90
13950623,76444.20
13950624,76455.40
13950627,76104.90
13950628,76166.70
13950629,76272.60
13950631,76450.90
13950703,76906.90
13950704,77081.50
13950705,77089.80
13950706,77143.10
13950707,77300.30
13950710,77478.80
13950711,77287.60
13950712,77265.30
13950713,77335.30
13950714,77183.00
13950717,77217.00
13950718,77435.80
13950719,77655.10
13950724,77886.40
13950725,77569.10
13950726,77707.20
13950727,77849.50
13950728,78091.50
13950801,78387.20
13950802,78370.30
13950803,78568.80
13950804,78761.90
13950805,79299.60
13950808,80340.70
13950809,80339.20
13950810,80263.70
13950811,79659.20
13950812,79670.90
13950815,79253.50
13950816,79137.50
13950817,79632.30
13950818,79871.40
13950819,78411.60
13950822,79010.70
13950823,79048.50
13950824,79341.50
13950825,79236.20
13950826,79268.40
13950829,79278.60
13950901,79319.00
13950902,79393.80
13950903,79385.60
13950906,79541.40
13950907,79625.90
13950909,80018.60
13950913,80058.80
13950914,80063.70
13950915,80081.20
13950916,80830.50
13950917,81341.60
13950920,81250.50
13950921,80925.90
13950922,80915.50
13950923,80741.20
13950924,80683.60
13950928,80709.00
13950929,80413.10
13950930,80122.70
13951001,80250.00
13951004,80161.20
13951005,79898.90
13951006,79966.50
13951007,79800.80
13951008,79691.80
13951011,79486.60
13951012,78896.00
13951013,78968.90
13951014,78983.70
13951015,78990.30
13951018,78826.50
13951019,78833.40
13951020,78609.50
13951022,78622.00
13951025,78876.20
13951026,79073.20
13951027,79084.20
13951028,79280.40
13951029,79382.20
13951102,79206.60
13951103,79218.00
13951104,79263.50
13951105,78249.10
13951106,78049.00
13951109,77714.10
13951110,77707.30
13951111,77961.40
13951112,77975.40
13951113,77414.90
13951116,76825.70
13951117,76616.00
13951118,76678.70
13951119,76766.00
13951120,76792.80
13951123,76816.80
13951124,76827.70
13951125,76975.50
13951126,77000.20
13951127,77189.70
13951130,77599.10
13951201,77658.60
13951202,77698.20
13951203,77800.20
13951204,77847.20
13951207,77863.50
13951208,77574.70
13951209,77590.70
13951210,77602.30
13951211,77475.20
13951214,77135.10
13951215,76766.90
13951216,76789.70
13951217,76800.40
13951218,76285.50
13951221,76315.60
13951222,76329.00
13951223,76332.00
13951224,76639.00
13951225,76737.90
13951228,77230.00
13960105,77485.80
13960106,77502.90
13960107,77523.30
13960108,77548.50
13960109,77584.40
13960114,77616.80
13960115,77647.10
13960116,77689.90
13960119,77804.70
13960120,77860.40
13960121,78107.80
13960123,78132.40
13960126,78383.30
13960127,78471.70
13960128,78247.50
13960129,78339.80
13960130,78651.40
13960202,79302.70
13960203,79390.60
13960204,79425.90
13960206,79596.90
13960209,79755.60
13960210,79785.00
13960211,79826.60
13960212,79942.10
13960213,79969.20
13960216,79697.40
13960217,79660.90
13960218,79744.10
13960219,79858.80
13960220,80127.10
13960223,80142.00
13960224,79963.00
13960225,79957.50
13960226,80129.30
13960227,80344.20
13960230,81077.60
13960231,81194.00
13960301,81124.40
13960302,81124.40
13960303,81146.20
13960306,80921.20
13960307,80713.20
13960308,80607.90
13960309,80511.50
13960310,80513.30
13960313,80288.90
13960316,80293.50
13960317,79758.50
13960320,79855.70
13960321,79870.70
13960322,79564.10
13960323,79426.90
13960324,79465.70
13960327,79285.00
13960328,78990.40
13960329,78859.20
13960330,78867.50
13960331,78736.20
13960403,78652.70
13960404,78665.50
13960407,78704.50
13960410,78799.70
13960411,78765.30
13960412,78659.20
13960413,78632.50
13960414,78700.20
13960417,78881.60
13960418,78985.40
13960419,79377.00
13960420,79490.40
13960421,79509.60
13960424,79658.90
13960425,79620.80
13960426,79692.90
13960427,79735.70
13960428,80162.50
13960431,80670.80
13960501,80863.00
13960502,80933.90
13960503,81181.70
13960504,81509.30
13960507,81420.90
13960508,81491.40
13960509,81533.50
13960510,81415.90
13960511,81265.90
13960515,81384.10
13960516,81285.70
13960517,81313.90
13960518,81579.30
13960521,81763.10
13960522,81661.50
13960523,81659.30
13960524,81696.30
13960525,81741.90
13960528,81954.90
13960529,82016.20
13960530,82075.00
13960531,82372.40
13960601,82541.80
13960604,82897.10
13960605,82885.00
13960606,83012.10
13960607,83252.00
13960608,83272.90
13960611,83428.20
13960612,83345.20
13960613,83452.10
13960614,83733.50
13960615,83675.30
13960619,83255.70
13960620,83369.10
13960621,83469.20
13960622,83523.80
13960625,83683.20
13960626,83916.60
13960627,84414.50
13960628,85343.90
13960629,85831.80
13960701,85798.40
13960702,85588.80
13960703,85516.90
13960704,85628.80
13960705,85819.00
13960710,85514.90
13960711,85355.00
13960712,85429.50
13960715,85069.50
13960716,84564.90
13960717,84611.60
13960718,84734.40
13960719,84744.10
13960722,85263.60
13960723,85394.90
13960724,85590.70
13960725,85660.00
13960726,85768.00
13960729,86430.50
13960730,86480.20
13960801,86346.20
13960802,86529.20
13960803,86636.80
13960806,86935.40
13960807,87416.60
13960808,87477.20
13960809,87649.90
13960810,87844.90
13960813,87868.60
13960814,87905.10
13960815,87843.70
13960816,87883.10
13960817,87897.40
13960820,87795.20
13960821,87744.70
13960822,87832.50
13960823,87949.80
13960824,88005.90
13960827,88202.30
13960829,88261.20
13960830,88774.60
13960901,89339.10
13960904,90469.50
13960905,90655.50
13960907,91255.20
13960908,91152.20
13960911,91296.70
13960912,90951.80
13960913,90936.60
13960914,91092.20
13960918,91160.30
13960919,91198.90
13960920,91552.40
13960921,92628.90
13960922,93283.70
13960923,93283.60
13960924,93283.60
13960925,94606.40
13960926,95600.70
13960927,95477.40
13960928,95590.60
13960929,95508.60
13961002,96816.00
13961003,97529.30
13961004,98358.40
13961005,98152.70
13961006,97899.10
13961009,97211.40
13961010,95561.50
13961011,96207.90
13961012,96241.20
13961013,95929.40
13961016,96270.30
13961017,96234.50
13961018,96332.50
13961019,96149.20
13961020,96185.90
13961023,96627.50
13961024,97228.60
13961025,97944.00
13961026,98596.90
13961027,98923.50
13961030,98817.20
13961101,98221.00
13961102,98628.40
13961103,99224.70
13961104,99522.10
13961107,99355.50
13961108,99414.50
13961109,99046.10
13961110,98557.80
13961111,98133.50
13961114,97718.80
13961115,97808.10
13961116,98033.50
13961117,97927.50
13961118,98299.70
13961121,97782.70
13961123,97924.70
13961124,98103.30
13961125,98347.90
13961128,98429.60
13961129,98311.60
13961130,98148.50
13961202,98157.30
13961205,98176.90
13961206,98080.20
13961207,98098.50
13961208,98100.80
13961209,97961.70
13961212,97388.70
13961213,97354.30
13961214,97182.60
13961215,96991.00
13961216,96860.30
13961219,96594.50
13961220,96028.40
13961221,96194.40
13961222,96314.10
13961223,95525.90
13961226,95577.30
13961227,95819.60
13961228,96289.90
13970105,96425.90
13970106,96489.70
13970107,96596.60
13970108,96938.80
13970114,97086.10
13970115,97150.50
13970118,96779.80
13970119,96341.20
13970120,97120.70
13970121,96748.00
13970122,96287.00
13970126,95987.50
13970127,95506.20
13970128,95522.70
13970129,95523.80
13970201,95265.80
13970202,94494.20
13970203,94299.50
13970204,94576.30
13970205,94796.10
13970208,94284.40
13970209,93805.50
13970210,93586.90
13970211,93612.10
13970215,93100.60
13970216,92849.90
13970217,93165.90
13970218,93605.80
13970219,93691.10
13970222,93891.10
13970223,94165.80
13970224,94703.40
13970225,94905.90
13970226,94940.20
13970229,95103.10
13970230,95136.40
13970231,95227.40
13970301,95229.90
13970302,95445.00
13970305,95794.00
13970306,95626.00
13970307,95529.60
13970308,95409.60
13970309,95577.60
13970312,95951.90
13970313,95998.80
13970319,96077.10
13970320,95915.90
13970321,95847.40
13970322,96378.70
13970323,99146.20
13970327,102452.40
13970328,104533.50
13970329,106504.10
13970330,108872.90
13970402,109401.40
13970403,112061.30
13970404,115174.50
13970405,113527.70
13970406,111324.80
13970409,111528.20
13970410,108694.10
13970411,109937.10
13970412,112346.50
13970413,112490.00
13970416,111051.60
13970417,110851.40
13970419,110849.00
13970420,109505.10
13970423,108916.60
13970424,108072.30
13970425,108110.00
13970426,107780.60
13970427,107776.60
13970430,108295.50
13970431,108830.80
13970501,108658.90
13970502,108395.90
13970503,108800.10
13970504,108800.10
13970505,108800.10
13970506,111877.90
13970507,113852.30
13970508,116759.50
13970509,121173.50
13970510,123951.30
13970513,124353.70
13970514,128448.00
13970515,133328.30
13970516,133584.40
13970517,131521.60
13970520,129013.80
13970521,129901.90
13970522,128522.70
13970523,130927.70
13970524,130476.90
13970527,131535.80
13970528,134354.80
13970529,137072.90
13970530,136910.60
13970603,136343.40
13970604,138582.60
13970605,140309.20
13970606,136765.90
13970607,137472.40
13970610,136109.70
13970611,133676.10
13970612,135257.80
13970613,137983.80
13970614,137714.20
13970617,139628.70
13970618,142234.40
13970619,146998.70
13970620,148577.60
13970621,155061.10
13970624,158119.20
13970625,155710.20
13970626,158071.90
13970627,157328.70
13970631,160538.20
13970701,165072.10
13970702,168624.70
13970703,174618.20
13970704,180635.60
13970707,187406.10
13970708,195104.00
13970709,195480.20
13970710,188259.40
13970711,185559.30
13970714,184085.20
13970715,176419.40
13970716,175185.50
13970717,180847.60
13970718,181015.70
13970721,175033.00
13970722,174826.40
13970723,180601.50
13970724,182834.10
13970725,182929.10
13970728,188575.80
13970729,189438.00
13970730,187778.90
13970801,185318.70
13970802,181060.00
13970805,178841.30
13970806,180626.90
13970807,183219.50
13970809,183367.30
13970812,183448.80
13970813,182918.60
13970814,184159.80
13970815,185100.40
13970819,184231.10
13970820,180668.30
13970821,182211.70
13970822,183212.20
13970823,181994.30
13970826,178819.30
13970827,173557.70
13970828,175816.50
13970829,176458.70
13970830,175713.20
13970903,171252.90
13970905,166463.50
13970906,167199.80
13970907,163772.10
13970910,159853.80
13970911,163138.50
13970912,166304.40
13970913,165701.70
13970914,166860.10
13970917,167083.20
13970918,166891.20
13970919,166915.90
13970920,166235.00
13970921,165352.10
13970924,164485.90
13970925,161708.10
13970926,159749.90
13970927,159146.40
13970928,156083.20
13971001,154550.50
13971002,156693.80
13971003,157484.00
13971004,156950.30
13971005,158443.70
13971008,160774.00
13971009,161309.80
13971010,161405.30
13971011,161840.80
13971012,160898.90
13971015,161107.40
13971016,161275.80
13971017,162323.60
13971018,163967.20
13971019,164829.40
13971022,164929.90
13971023,164493.80
13971024,164696.40
13971025,165445.50
13971026,165595.00
13971029,166131.10
13971030,165575.10
13971101,161922.20
13971102,162805.70
13971103,162940.90
13971106,162477.50
13971107,160798.00
13971108,159818.20
13971109,160153.00
13971110,160294.90
13971113,159855.40
13971114,157355.20
13971115,158043.90
13971116,158394.20
13971117,158535.50
13971121,158468.20
13971123,157973.30
13971124,157310.80
13971127,157113.60
13971128,156155.00
13971129,156705.10
13971130,157387.50
13971201,159489.50
13971204,164267.80
13971205,166030.30
13971206,166793.60
13971207,164712.20
13971208,165295.10
13971211,164370.30
13971212,164442.70
13971213,164238.60
13971214,162593.60
13971215,162827.30
13971218,163007.30
13971219,164470.40
13971220,167371.50
13971221,167909.70
13971222,169115.50
13971225,171124.90
13971226,172522.50
13971227,175898.80
13971228,178659.10
13980105,179194.30
13980106,179766.40
13980107,181542.40
13980110,185358.00
13980111,185281.10
13980117,186535.50
13980118,188073.80
13980119,188592.80
13980120,190425.10
13980121,193978.30
13980124,195202.70
13980125,196084.10
13980126,201805.80
13980127,201890.80
13980128,199911.30
13980131,204375.30
13980202,204322.00
13980203,202857.50
13980204,203776.90
13980207,205287.40
13980208,209243.90
13980209,214867.60
13980210,216642.00
13980211,220109.00
13980214,224589.60
13980215,224057.30
13980216,215820.60
13980217,208197.10
13980218,211344.10
13980221,209154.90
13980222,204069.30
13980223,207751.70
13980224,211746.40
13980225,211017.80
13980228,212747.70
13980229,212851.50
13980230,211871.70
13980231,215091.60
13980301,215168.60
13980304,214314.20
13980305,217573.90
13980307,223253.80
13980308,224476.80
13980311,222387.80
13980312,224544.40
13980313,226983.40
13980318,226888.20
13980319,229808.80
13980320,230267.70
13980321,230617.50
13980322,233352.80
13980325,234167.70
13980326,238220.20
13980327,238160.70
13980328,237148.20
13980329,234879.40
13980401,233886.10
13980402,237459.90
13980403,242568.10
13980404,245098.70
13980405,248577.80
13980409,248533.00
13980410,247122.50
13980411,248275.90
13980412,248944.00
13980415,245445.60
13980416,246447.50
13980417,249252.60
13980418,248716.10
13980419,249622.10
13980422,250605.00
13980423,253577.80
13980424,253303.30
13980425,246268.10
13980426,246790.40
13980429,246437.40
13980430,249661.60
13980431,253056.80
13980501,251278.30
13980502,252864.60
13980505,252275.40
13980506,252324.70
13980507,252488.30
13980508,252898.10
13980509,254445.70
13980512,254453.90
13980513,255530.20
13980514,256698.20
13980515,255512.00
13980516,255163.30
13980519,255306.40
13980520,255876.20
13980522,257097.20
13980523,261391.50
13980526,261405.80
13980527,260992.00
13980528,262941.00
13980530,266127.20
13980602,269986.10
13980603,269225.30
13980604,274871.80
13980605,278469.90
13980606,278674.90
13980609,284139.20
13980610,286114.80
13980611,283062.70
13980612,285573.60
13980613,290178.50
13980616,294601.60
13980617,296731.80
13980620,299930.70
13980623,304460.10
13980624,302395.70
13980625,305917.20
13980626,302082.10
13980627,294166.60
13980630,297712.60
13980631,302103.60
13980701,311471.40
13980702,312206.50
13980703,314409.20
13980706,320023.90
13980707,318250.60
13980708,324705.90
13980709,326098.10
13980710,326117.20
13980713,327305.80
13980714,320208.40
13980715,320909.70
13980716,314469.80
13980717,313049.10
13980720,322059.80
13980721,326190.80
13980722,319871.60
13980723,308978.90
13980724,309640.30
13980728,301391.10
13980729,302173.10
13980730,308314.90
13980801,305807.60
13980804,303449.80
13980806,305969.90
13980808,309661.30
13980811,308730.20
13980812,308960.90
13980813,304676.50
13980814,305333.20
13980818,305858.90
13980819,302795.10
13980820,303944.10
13980821,306655.30
13980822,307094.10
13980825,306885.80
13980826,302340.60
13980827,302726.30
13980828,304688.50
13980829,304997.00
13980902,305622.50
13980903,305774.00
13980904,308477.20
13980905,309643.30
13980906,311230.10
13980909,314587.90
13980910,318670.50
13980911,320194.80
13980912,320814.40
13980913,322527.90
13980916,327624.80
13980917,332567.20
13980918,335792.00
13980919,339434.40
13980920,339386.60
13980923,343291.80
13980924,344115.10
13980925,344487.60
13980926,346870.70
13980927,350322.60
13980930,353996.70
13981001,356721.10
13981002,359365.50
13981003,362259.30
13981004,361088.40
13981007,367632.10
13981008,369729.90
13981009,375547.70
13981010,377012.60
13981011,384099.60
13981014,367334.20
13981015,365815.50
13981017,358843.20
13981018,353807.70
13981021,359807.40
13981022,375650.20
13981023,392038.40
13981024,395912.60
13981025,399445.30
13981028,409962.50
13981029,410694.50
13981030,409807.80
13981101,406008.90
13981102,411211.50
13981105,417001.90
13981106,418312.50
13981107,420668.00
13981108,427139.40
13981112,426184.90
13981113,428217.00
13981114,438880.20
13981115,440199.10
13981116,445894.10
13981119,452842.30
13981120,454618.50
13981121,447151.90
13981123,459079.60
13981126,461988.40
13981127,472749.90
13981128,476812.70
13981129,472120.40
13981130,478755.70
13981203,481798.00
13981204,498904.50
13981205,503735.80
13981206,518512.80
13981207,523851.00
13981210,505801.00
13981211,515583.40
13981212,529329.00
13981213,544237.70
13981214,555167.70
13981217,549185.10
13981219,534378.40
13981220,519847.30
13981221,520211.80
13981224,502739.20
13981225,494405.70
13981226,506079.80
13981227,502429.70
13981228,512900.50
13990105,508661.50
13990106,521267.70
13990109,532525.30
13990110,545649.40
13990111,547658.50
13990116,567425.60
13990117,573904.00
13990118,569673.70
13990119,583383.00
13990120,597253.90
13990123,607855.90
13990124,623259.80
13990125,624528.50
13990126,626408.70
13990127,645762.50
13990130,668905.50
13990131,690037.00
13990201,708994.70
13990202,726136.70
13990203,741932.00
13990206,769372.70
13990207,797813.40
13990208,820505.40
13990209,845952.40
13990210,878101.20
13990213,917406.10
13990214,956199.90
13990215,979105.30
13990216,980571.10
13990217,977923.40
13990220,1020217.50
13990221,1043252.50
13990222,1047763.20
13990223,1021445.20
13990224,1017662.50
13990227,987475.20
13990228,968460.30
13990229,995180.60
13990230,1002124.50
13990231,986759.20
13990303,959840.40
13990306,926132.90
13990307,938557.20
13990310,973494.50
13990311,970412.90
13990312,988120.60
13990313,1028537.80
13990317,1068844.00
13990318,1116186.80
13990319,1118912.10
13990320,1118118.00
13990321,1153679.70
13990324,1189857.90
13990325,1185421.90
13990326,1200100.40
13990327,1229673.60
13990331,1270627.10
13990401,1300812.80
13990402,1341578.80
13990403,1391025.40
13990404,1419453.50
13990407,1466277.50
13990408,1491927.70
13990409,1481938.40
13990410,1546845.40
13990411,1612902.00
13990414,1621343.30
13990415,1655429.60
13990416,1718350.20
13990417,1747078.60
13990418,1753642.80
13990421,1741353.70
13990422,1812843.10
13990423,1822083.10
13990424,1844907.30
13990425,1841700.70
13990428,1809172.10
13990429,1865027.50
13990430,1924845.10
13990431,1916194.10
13990501,1901147.20
13990504,1952910.00
13990505,1946086.20
13990506,1933935.60
13990507,1941193.50
13990508,1904324.20
13990511,1961621.80
13990512,2011524.30
13990513,1993340.20
13990514,1995044.40
13990515,2034192.50
13990519,2078546.80
13990520,2065114.30
13990521,1999843.40
13990522,1975439.70
13990525,1903267.60
13990526,1813565.70
13990527,1815754.70
13990528,1825353.00
13990529,1757229.20
13990601,1727239.50
13990602,1662215.40
13990603,1608581.80
13990604,1650044.30
13990605,1718783.40
13990610,1728035.30
13990611,1684786.60
13990612,1631941.30
13990615,1642007.70
13990616,1647781.80
13990617,1607195.30
13990618,1570010.00
13990619,1556280.30
13990622,1583753.60
13990623,1578190.10
13990624,1607587.10
13990625,1664592.80
13990626,1704108.50
13990629,1699494.00
13990630,1652235.70
13990631,1595160.10
13990701,1581180.10
13990702,1611582.50
13990705,1615531.20
13990706,1570888.30
13990707,1515930.00
13990708,1492939.80
13990709,1503426.80
13990712,1546154.70
13990713,1522980.90
13990714,1490173.10
13990715,1514698.20
13990716,1540700.00
13990719,1541822.80
13990720,1597125.40
13990721,1579507.30
13990722,1579675.70
13990723,1561416.10
13990727,1514272.50
13990728,1462283.20
13990729,1419305.30
13990730,1412354.70
13990803,1374057.40
13990805,1336587.00
13990806,1302028.50
13990807,1288330.50
13990810,1305898.70
13990811,1279862.70
13990812,1264477.60
13990814,1290571.40
13990817,1262887.10
13990818,1240523.80
13990819,1215163.90
13990820,1211941.20
13990821,1221074.80
13990824,1247649.20
13990825,1257356.90
13990826,1273847.00
13990827,1296947.10
13990828,1345301.40
13990901,1366535.20
13990902,1358847.50
13990903,1375541.30
13990904,1357108.60
13990905,1367248.80
13990908,1390772.80
13990909,1427278.10
13990910,1465975.30
13990911,1473667.30
13990912,1470980.10
13990915,1490676.80
13990916,1523108.50
13990917,1512891.90
13990918,1507498.70
13990919,1506217.30
13990922,1527451.80
13990923,1515759.40
13990924,1484158.90
13990925,1428324.50
13990926,1413360.40
13990929,1444926.00
13990930,1439124.00
13991001,1436392.90
13991002,1444968.90
13991003,1447915.30
13991006,1423570.20
13991007,1419012.80
13991008,1437212.30
13991009,1411859.00
13991010,1397797.20
13991013,1354147.10
13991014,1355351.20
13991015,1374483.20
13991016,1350233.20
13991017,1310755.80
13991020,1285892.40
13991021,1306620.70
13991022,1301325.60
13991023,1260722.50
13991024,1229836.50
13991027,1186711.20
13991029,1150225.00
13991030,1150718.00
13991101,1183978.20
13991104,1222070.60
13991105,1234557.50
13991106,1235783.10
13991107,1215033.10
13991108,1207698.30
13991111,1247152.70
13991112,1251041.70
13991113,1233667.60
13991114,1205467.10
13991115,1173010.70
13991118,1135345.50
13991119,1170532.90
13991120,1192744.40
13991121,1214416.10
13991125,1262253.70
13991126,1264368.70
13991127,1257286.20
13991128,1245882.90
13991129,1238357.40
13991202,1232716.10
13991203,1222614.30
13991204,1214482.70
13991205,1211642.80
13991206,1205832.40
13991209,1194009.90
13991210,1185603.70
13991211,1181641.20
13991212,1186277.30
13991213,1177916.90
13991216,1169724.30
13991217,1175595.80
13991218,1199888.40
13991219,1210146.70
13991220,1206878.00
13991223,1229377.20
13991224,1245186.00
13991225,1254213.00
13991226,1290474.50
13991227,1307707.10
14000107,1309561.60
14000108,1306887.80
14000110,1303193.70
14000111,1294521.60
14000114,1282948.70
14000115,1269478.70
14000116,1262735.30
14000117,1260785.70
14000118,1249910.40
14000121,1240696.70
14000122,1230876.50
14000123,1226158.20
14000124,1244556.70
14000125,1243358.70
14000128,1233781.80
14000129,1224795.30
14000130,1216874.30
14000131,1219589.90
14000201,1207047.00
14000204,1199341.70
14000205,1187843.00
14000206,1186956.50
14000207,1202630.40
14000208,1207850.40
14000211,1194338.60
14000212,1180663.60
14000213,1167045.10
14000215,1172262.40
14000218,1167462.40
14000219,1151896.40
14000220,1157682.90
14000221,1179527.10
14000222,1184000.30
14000225,1189595.70
14000226,1188811.10
14000227,1174659.70
14000228,1173514.30
14000229,1154844.70
14000301,1128218.20
14000302,1107915.10
14000303,1095697.70
14000304,1105454.20
14000305,1109348.80
14000308,1139534.90
14000309,1156933.80
14000310,1145930.00
14000311,1140475.40
14000312,1148642.70
14000317,1157205.40
14000318,1160665.60
14000319,1151846.30
14000322,1144955.00
14000323,1141225.90
14000324,1150203.60
14000325,1150129.20
14000326,1147675.00
14000329,1162032.00
14000330,1163757.00
14000331,1168664.70
14000401,1186921.50
14000402,1213054.60
14000405,1233738.10
14000406,1238487.20
14000407,1243812.30
14000408,1248516.50
14000409,1256978.20
14000412,1246111.90
14000413,1243719.10
14000414,1254561.80
14000415,1281187.00
14000416,1282036.10
14000419,1270744.30
14000420,1285256.40
14000421,1304336.30
14000422,1303890.10
14000423,1305495.50
14000426,1311241.00
14000427,1302857.20
14000428,1311306.00
14000504,1323354.60
14000505,1314909.10
14000506,1316504.60
14000509,1351500.10
14000510,1360246.60
14000511,1357895.20
14000512,1375647.20
14000513,1406040.30
14000516,1407762.20
14000517,1417861.90
14000518,1433201.70
14000519,1453811.70
14000520,1484627.30
14000523,1480803.60
14000524,1499923.40
14000531,1515548.60
14000601,1515923.50
14000602,1543448.30
